center_code,district_code,district_name,region_code,region_name,center_name,center_name_ar,LATITUDE,LONGITUDE
3653,16,Sidi Bouzid,1153,Jilma,E.P.SIDI ALI B JABALLAH HAMAMA,م إبتدائية سيدي علي بن جاء بالله - الحمامة,35.209985,9.437455
3654,16,Sidi Bouzid,1153,Jilma,E.P.OULED ACHOUR HAMAMA,م إبتدائية أولاد عاشور - الحمامة,35.23346,9.455556
3655,16,Sidi Bouzid,1153,Jilma,E.P.EL ARICH HAMAMA,م إبتدائية العريش - الحمامة,35.186006,9.448042
3656,16,Sidi Bouzid,1153,Jilma,E.P.LABAYEDH,م إبتدائية الأبيض,35.390812,9.4272318
3657,16,Sidi Bouzid,1153,Jilma,E.P.HAMROUNI LABIADH,م إبتدائية الحمروني - الأبيض,35.427241,9.454782
3658,16,Sidi Bouzid,1153,Jilma,E.P.CHOUAYHIA LABAYEDH,م إبتدائية الشوائحية - الأبيض,35.460338,9.478419
3659,16,Sidi Bouzid,1153,Jilma,E.P.ENNASR LABAYEDH,م إبتدائية النصر - الأبيض,35.430526,9.430569
3660,16,Sidi Bouzid,1153,Jilma,E.P.EL ADHLA LABAYEDH,م إبتدائية العضلة - الأبيض,35.405274,9.415571
3661,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.CEBBALA,م إبتدائية السبالة,35.176517,9.2800915
3662,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.SOD  SEBELA,م إبتدائية السد - السبالة,35.218722,9.346328
3663,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.IBN KHALDOUN SEBELA,م إبتدائية عبدالرحمان بن خلدون - السبالة,35.178308,9.2732507
3664,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL BRIJ EL AMRA,م إبتدائية البريج - العامرة,35.105019,9.324496
3665,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.ECHCHARA ELAMRA,م إبتدائية الشارع - العامرة,35.159659,9.3273749
3666,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL AMRA,م إبتدائية العامرة,35.148107,9.281147
3667,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.GARAA SOGHRA ELAMRA,م إبتدائية القرعة الصغرى - العامرة,35.127022,9.2660596
3668,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.2 MARS 34 SEBELA Essed,م إبتدائية ,36.202,12
3669,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL KCHOUM ESSOUD,م إبتدائية الخشوم - السد,35.203692,9.3155859
3670,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL AAHD EL JEDID SOD,م إبتدائية العهد الجديد - السد,35.190887,9.3386543
3671,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.MGHILLA,م إبتدائية مغيلة,35.291448,9.2851497
3672,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.HENCHIR EL AITHA MAGHILLA,م إبتدائية هنشير العيثة - مغيلة,35.26752,9.224704
3673,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.BORJ EL MAHATTA MAGHILLA,م إبتدائية ,36.202,12
3674,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL BLAHDIA MGHILA,م إبتدائية البلاهدية - مغيلة,35.32238,9.248039
3675,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.EL AYOUN,م إبتدائية العيون,35.30084,9.233871
3676,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.FAYEDH SIDI KHALED AYOUN,م إبتدائية فيض سيدي خالد - العيون,35.299226,9.1551631
3677,16,Sidi Bouzid,1154,Cebbala Ouled Asker,E.P.SAIDIA AYOUN,م إبتدائية ,36.202,12
3678,16,Sidi Bouzid,1155,Souk Jedid,E.P.HACHANA SOUK JDID,م إبتدائية الحشانة - سوق الجديد,34.938449,9.5621632
3679,16,Sidi Bouzid,1155,Souk Jedid,E.P.BOU ATTOUCH SOUK JDIDE,م إبتدائية بوعطوش - سوق الجديد,34.907257,9.6015477
3680,16,Sidi Bouzid,1155,Souk Jedid,E.P.ESSAADLIA SOUK JDIDE,م إبتدائية الصعادلية - سوق الجديد,34.900969,9.5625939
3681,16,Sidi Bouzid,1155,Souk Jedid,E.P.SEGDAL GARYOUSS,م إبتدائية سقدال - غريويس,34.938295,9.6358329
3682,16,Sidi Bouzid,1155,Souk Jedid,E.P.KASSIRA GARYOUWISS,م إبتدائية القصيرة - غريويس,34.968979,9.624284
3683,16,Sidi Bouzid,1155,Souk Jedid,E.P.MSABHIA GHRIOUIS,م إبتدائية المصابحية - غريويس,34.952167,9.6524615
3684,16,Sidi Bouzid,1155,Souk Jedid,E.P.ENNOUHOUDH GSIRA,م إبتدائية النهوض - القصيرة,34.971943,9.5953364
3685,16,Sidi Bouzid,1155,Souk Jedid,E.P.M'SATRIA SKADEL,م إبتدائية المساترية - سقدال,34.953753,9.588113
3686,16,Sidi Bouzid,1155,Souk Jedid,E.P.OULED KHEDHR SAKDAILE,م إبتدائية أولاد خضر - سقدال,34.924851,9.6234449
3687,16,Sidi Bouzid,1155,Souk Jedid,E.P.REMILIA,م إبتدائية الرميلية,34.784935,9.5595533
3688,16,Sidi Bouzid,1155,Souk Jedid,E.P.2 MARS 34 RMILIA,م إبتدائية  2مارس 34 - الرميلية,34.823688,9.6042542
3689,16,Sidi Bouzid,1155,Souk Jedid,E.P.OULED DAHER 1  RMILIA,م إبتدائية أولاد ظاهر - الرميلية,34.82583,9.5344558
3690,16,Sidi Bouzid,1155,Souk Jedid,E.P.GOULEB ERMILLA,م إبتدائية فولاب - الرميلية,34.797204,9.5974222
3691,16,Sidi Bouzid,1155,Souk Jedid,E.P.OULED DHAHER 2  RMILIA,م إبتدائية أولاد ظاهر 2 - الرميلية,34.822599,9.5537225
3692,16,Sidi Bouzid,1155,Souk Jedid,E.P.ETTAHAOUEL El Rmilia,م إبتدائية التحول - الرميلية,34.757155,9.5817707
3693,16,Sidi Bouzid,1155,Souk Jedid,E.P.ZAFZAF,م إبتدائية الزفزاف,34.814701,9.5017276
3694,16,Sidi Bouzid,1155,Souk Jedid,E.P.SIDI BOUCHMEL ZFZEF,م إبتدائية سيدي بوشمال - الزفزاف,34.808658,9.4574134
3695,16,Sidi Bouzid,1155,Souk Jedid,E.P.DAKHLET EZZAFZAF,م إبتدائية دخلة الزفزاف,34.792368,9.526191
3696,16,Sidi Bouzid,1155,Souk Jedid,E.P.OULED M'HAMED NABAHA BIR BADR,م إبتدائية أولاد محمد النباهة - بئر بدر,34.890422,9.5285731
3697,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED BADR BANLIEUE,م إبتدائية أولاد بدر - الأحواز,35.193653,9.645503
3698,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.HACINET BANLIEUE,م إبتدائية الحسينات - الأحواز,34.928808,9.499801
3699,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.CITE AGRICOLE EL AHOUAZ,م إبتدائية الحي الفلاحي - الأحواز,35.011966,9.486122
3700,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EDHAYA BANLIEUE,م إبتدائية الضيعة - الأحواز,35.018826,9.508682
3701,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.HANIA BAZID KARA BANOUR,م إبتدائية الحنية بازيد - قرع بنور,35.03285,9.72315
3702,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EL AOUAFI GRAA BENNOUR,م إبتدائية العوافي - قرع بنور,34.922934,9.474793
3703,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.KRAA BANNOUR,م إبتدائية قرع بنور,35.172063,9.576671
3704,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED FARHANE GRAA BENN,م إبتدائية أولاد فرحان - قرع بنور,35.255226,9.590942
3705,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EL MAOURED KRAA BANNOUR,م إبتدائية المورد - قرع بنور,35.20206,9.530856
3706,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.FAIEDH,م إبتدائية فائض,35.055563,9.6530549
3707,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OKBA IBN NAFAA FAIDHE,م إبتدائية عقبة ابن نافع - فايض,35.241579,9.630364
3708,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED BEYA  LOUSSOUADA,م إبتدائية أولاد بيــة - لسودة,35.105987,9.537648
3709,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.GATRANA AMRA,م.الإبتدائية قطرانة الجنوبية- قطرانة,35.148514,9.6428042
3710,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.DHRAA AMRA,م إبتدائية ,36.202,12
3711,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EL HICHRIA MAKAREM,م.الإبتدائية الهيشرية -  الهيشرية,34.938249,9.5154232
3712,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.BIR BADER MAKAREM,م إبتدائية بئر بدر - المكارم,35.218184,9.605378
3713,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.HAMAIMA EL MAKAREM,م إبتدائية الحميمة - المكارم,35.180327,9.507238
3714,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED YOUSSEF MAKAREM,م إبتدائية أولاد يوسف - المكارم,34.982224,9.697117
3715,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EJJIMEL AIN TIHALA MKAREM EST,م إبتدائية ,36.202,12
3716,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.HAOUAMED EL AKLA,م إبتدائية الحوامد - العقلة,35.113592,9.60109
3717,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.AIN RABAOU EL AKLA,م إبتدائية عين رباو - العقلة,35.002531,9.642323
3718,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.GOTRANA NORD EL AGLA,م إبتدائية ,36.202,12
3719,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.REMAIDIA EL AKLA,م إبتدائية الرمايدية - العقلة,35.109619,9.6399603
3720,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED BOUDHIAF HNIA,م إبتدائية أولا بوضياف - الحنية,35.003989,9.731351
3721,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.AIN BOUZER EL HANIA,م إبتدائية عين بوزر - الحنية,35.020347,9.689953
3722,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EL HANIA JEDIDA  EL HANIA,م إبتدائية الحنية الجديدة - الحنية,35.020285,9.746693
3723,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.EZZITOUN GARRET HDID,م إبتدائية ,36.202,12
3724,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.MAKAREM GARA HDID,م.الإبتدائية المكارم - المكارم,35.229293,9.560552
3725,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.2/3/34 ELAKLA GARTHADID,م إبتدائية  2مارس 34 العقلة - قارة حديد,35.087969,9.6161347
3726,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.GARA HDID,م إبتدائية ,36.202,12
3727,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.ENASSER KARAA HDID,م إبتدائية النصر - قارة حديد,35.024445,9.539581
3728,16,Sidi Bouzid,1156,Sidi Bouzid Est,E.P.OULED AMOR EST ZITOUNA,م إبتدائية أولاد عمر الشرقية - الزيتونة,34.950815,9.535946
3729,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.AV.F.HACHED SIDI BOUZID OUEST,م إبتدائية شارع فرحات حشاد - سيدي بوزيد  الغربية,35.036224,9.4826444
3730,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P. ECHEBI SIDI BOUZID OUEST,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية,35.035376,9.488807
3731,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.ALI BEN SADOK SIDI BOUZID OUEST,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية,35.034749,9.466927
3732,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.14 JANVIER -SIDI BOUZID OUEST,م إبتدائية ,36.202,12
3733,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.AV.REPUBLIQUE ENOUR,م إبتدائية شارع الجمهوررية - النور,35.038999,9.48637
3734,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.AV.T M HIRI NOUR,م إبتدائية شارع الطيب المهيري - النور,35.04031,9.485293
3735,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.CITE EZZOUHOUR ENNOUR,م إبتدائية حي الزهور - النور,35.042189,9.473706
3736,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.CITE EL KHADHRA ENOUR,م إبتدائية حي الخضراء - النور,35.042335,9.495248
3737,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.SIDI SALEM,م إبتدائية سيدي سالم,35.044313,9.4481082
3738,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.SANDOUK SIDI SELIM,م إبتدائية الصندوق - سيدي سالم,35.100751,9.459272
3739,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.HENCHIR SNAB -HENCHIR,م إبتدائية هنشير الصنب - الهيشرية,34.873316,9.4177
3740,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.OULED JALLAL ELHICHRIA,م إبتدائية أولاد جلال - الهيشرية,34.89008,9.454046
3741,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.BIR BADRA HICHRIA,م إبتدائية بئر بدرة - الهيشرية,34.831524,9.424221
3742,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.FATH -HICHIRIA- SIDI BOUZID,م إبتدائية الفتح سيدي بوزيد - الهيشرية,34.857809,9.393688
3743,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.OULED BOUAZIZ SIDI BOUZID,م إبتدائية أولاد بوعزيز س.بوزيد الغربية - الهيشرية,34.896126,9.40559
3744,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.SIDI SAYEH ELHICHRIA,م إبتدائية سيدي السايح - الهيشرية,34.875575,9.435287
3745,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.EDDEGHER FRIO,م.الإبتدائيةالداغر- الهيشرية,34.913198,9.4403507
3746,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.TOUANSIA FRIO,م إبتدائية التوانسية - الفريو,34.884824,9.346332
3747,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.AOUITHET EL GHEZAL SDAIKIA,م إبتدائية عويثة الغزال - الصداقية,35.071288,9.39289
3748,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.SADDAKIA SIDI BOUZID,م إبتدائية الصداقية سيدي بوزيد,35.098934,9.421592
3749,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.OUM IDHAM OMMA,م إبتدائية أم العظام الأمة - أم العظام (1),35.096647,9.393333
3750,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.BIR EDDAOULA OME ADHAME,م.الإبتدائية بئر الدولة - الفريو,34.873084,9.3609133
3751,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.BIR EL BEY OUM IDHAM,م إبتدائية بئر الباي - أم العظام (2),35.084313,9.347008
3752,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.GUETAYFIA OM ADHAME,م إبتدائية القطائفية - أم العظام (2),35.111604,9.362134
3753,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.KADDOURA EN'NSIRI TOUILA,م إبتدائية قدورة النصيري - الطويلة,35.034582,9.457106
3754,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.BIR BOUZID TOUILA,م إبتدائية بئر بوزيد - الطويلة,35.028459,9.407428
3755,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.ZAAFRIA TOUILA,م إبتدائية الزعافرية - الطويلة,35.036214,9.322594
3756,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.2 MARS 34 TOUILA,م إبتدائية ,36.202,12
3757,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.ERROUKI TOUILA,م إبتدائية الرقي - الطويلة,35.019591,9.411724
3758,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.OUM IDHAM COOPve NASR,م إبتدائية أم العظام التعاضدية - النصر,35.150411,9.388652
3759,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.CITE EL HOUDA SIDI BOUZID SUD,م إبتدائية حي الهدى - بوزيد الجنوبية,35.027569,9.48062
3760,16,Sidi Bouzid,1157,Sidi Bouzid Ouest,E.P.CITE MOSTAKBEL BOUZID SUD,م إبتدائية حي المستقبل - بوزيد الجنوبية,35.030837,9.474878
3761,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.BEN AOUN SIDI ALI BEN AOUN,م إبتدائية بنعون - سيدي علي بن عون,34.853533,9.1423552
3762,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.EL KHALIJ SIDI ALI BEN OUN,م إبتدائية الخليج - سيدي علي بن عون,34.884147,9.1643687
3763,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.OUNAYSSIA SIDI ALI BEN OUN,م إبتدائية الونائسية - سيدي علي بن عون,34.911164,9.1129556
3764,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.IBN CHARAF SIDI ALI BEN OUN,م إبتدائية ابن شرف - سيدي علي بن عون,34.854375,9.1373993
3765,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.BEN AOUN 2 SIDI ALI BEN OUN,م إبتدائية بن عون 2 - سيدي علي بن عون,34.843849,9.1400076
3766,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.DAMDOUM RABTA,م إبتدائية الدمدوم - الرابطة,34.738725,9.2496347
3767,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.OULED NEJI ER'RABTA,م إبتدائية أولاد ناجي - الرابطة,34.812302,9.2227896
3768,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.2 MARS 34 BEN OUN ER'RABTA,م إبتدائية  2مارس 34 بنعون - الرابطة,34.783185,9.1983953
3769,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.BIR DRISS ER'RABTA,م إبتدائية بئر ادريس - الرابطة,34.73655,9.1713427
3770,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.EL GRAWA BEN OUN RABTA,م إبتدائية القراوة بن عون - الرابطة,34.829583,9.2493666
3771,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.TAOUFIK ESSAHLA,م إبتدائية التوفيق - الساهلة,34.808215,9.1164779
3772,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.BEN AOUN NORD SEHLA,م إبتدائية بنعون الشمالية - الساهلة,34.8696,9.0888127
3773,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.EL OUARRA,م إبتدائية الواعرة,34.810017,9.0385359
3774,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.ER'RABTA EL WAARAA,م إبتدائية  الرابطة (العكاشة) - الواعرة,34.821611,9.0060513
3775,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.OULED BRAHIM,م إبتدائية أولاد ابراهيم,34.782237,8.9720178
3776,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.ERRAGBA MANSOURA EST,م إبتدائية الرقبة - المنصورة الشرقية,34.728725,9.1080402
3777,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.OULED EL EUCHI MANSOURA EST,م إبتدائية أولاد العش - المنصورة الشرقية,34.755884,9.1290359
3778,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.OULED MNASSER MANSOURA OUEST,م إبتدائية أولاد منصر - المنصورة الغربية,34.745544,9.0757616
3779,16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,E.P.GOUADRIA MAINSOURA OUEST,م إبتدائية القوادررية - المنصورة الغربية,34.73832,9.0464986
3780,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.MZL BOUZAIENE,م إبتدائية منزل بوزيان,34.57247,9.419737
3781,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.NOUAMER MENZEL BOUZEYEN,م إبتدائية النوامر - منزل بوزيان,34.581982,9.397088
3782,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.ITIZAZ VILLAGE MENZEL BOUZAYENE,م إبتدائية قرية الاعتزاز - منزل بوزيان,34.579021,9.472712
3783,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.DAKHLET HADDAJ MENZEL BOUZAYENE,م إبتدائية دخلة هداج - منزل بوزيان,34.510799,9.426059
3784,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.2 MARS 34 MENZEL BOUZAYENE,م إبتدائية 2 مارس 34 - منزل بوزيان,34.610486,9.393977
3785,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.OULED BEN JEDOU MENZEL BOUZAYENE,م إبتدائية أولاد بن جدو - منزل بوزيان,34.629142,9.446466
3786,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.15 OCTOBRE MENZEL BOUZAYENE,م إبتدائية 15أكتوبر - منزل بوزيان,34.575833,9.425302
3787,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.ERRABTA MENZEL BOUZEYEN,م إبتدائية الرابطة - منزل بوزيان,34.588063,9.35884
3788,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.HENCHIR KALLEL,م إبتدائية هنشير القلال,34.687344,9.3503148
3789,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.KHORCHEF,م إبتدائية الخرشف,34.726566,9.492331
3790,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.REBAIA EL KHORCHIF,م إبتدائية الربائعية - الخرشف,34.671656,9.51264
3791,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.EL IMTIEZ KHARCHIFE,م إبتدائية الامتياز - الخرشف,34.742251,9.462559
3792,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.OUED EL AKARMA KHARCHIFE,م إبتدائية وادي العكارمة - الخرشف,34.731295,9.442904
3793,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.OULED BOUAZIZ EL KHAROUBA,م إبتدائية أولاد بوعزيز - الخروبة,34.658768,9.448375
3794,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.ESSAADA EL KHAROUBA,م إبتدائية السعادة - الخروبة,34.663374,9.482209
3795,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.BIR EL ARAARIA KHAROUBA,م إبتدائية بئر العرعارية - الخروبة,34.658529,9.387828
3796,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.MELLOUSSY KHARROUBA,م إبتدائية المالوسي - الخروبة,34.713441,9.437549
3797,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P. EZZOUAM KHARROUBA,م إبتدائية الزوام - الخروبة,34.696081,9.469542
3798,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.OULED AMOR  EL AMRIA,م إبتدائية أولاد عمر - العمرية,34.641396,9.314159
3799,16,Sidi Bouzid,1159,Menzel Bouzaiane,E.P.FOUFI EL BAATH EL AMRIA,م إبتدائية فوفي البعث - العمرية,34.713938,9.394878
