pres,leg,plus70,61_70,51_60,41_50,31_40,22_30,18_21,men,women,center,deleg,circ
80.7,83.67,7.89,9.94,17.86,19.42,21.52,19.96,5.37,52.81,47.19,م إبتدائية مركز والي - الأفران الشمالية,الأفران الشمالية,Sfax 2
57.52,66.48,5.93,7.81,13.2,20.44,26.06,22.85,3.79,58.67,41.33,م إبتدائية عين الشرفي - الخزانات,الخزانات,Sfax 2
61.99,67.72,5.86,8.9,18.73,19.65,22.44,20.27,3.52,55.69,44.31,م إبتدائية مركز الشيخ ابراهيم - الخزانات,الخزانات,Sfax 2
65.92,72.41,6.49,7.08,17.81,20.76,23.11,18.87,3.3,53.66,46.34,م إبتدائية سيدي خليفة الطياري - الخزانات,الخزانات,Sfax 2
60.58,73.86,9.08,8.3,13.69,24.07,20.75,18.67,5.81,63.07,36.93,م إبتدائية بومرة - الخزانات,الخزانات,Sfax 2
60.42,70.83,8.71,6.97,16.38,23.35,21.6,20.91,3.83,65.28,34.72,م إبتدائية طريق منزل شاكر كلم 17 - الخزانات,الخزانات,Sfax 2
64.75,72.04,6.97,7.92,16.58,24.23,21.77,21.31,4.37,57.01,42.99,م إبتدائية مركز بوخذير - العوابد,العوابد,Sfax 2
60.69,70.25,3.83,8.78,16.49,17.55,25.4,23.8,2.66,58.57,41.43,م إبتدائية عين تركية - العوابد,العوابد,Sfax 2
68.56,75.88,5.32,7.68,16.45,20.31,25.16,21.21,4.53,57.1,42.9,م إبتدائية عيون المايل ,عيون المايل,Sfax 2
57.14,68.65,4.66,10.68,19.01,20.31,24.74,15.37,2.6,55.32,44.68,م إبتدائية العرفات - عيون المايل,عيون المايل,Sfax 2
44.74,60.09,7.29,7.9,16.23,20.61,25.88,18.42,1.32,74.56,25.44,م إبتدائية سيدي عبد الكافي - عيون المايل,عيون المايل,Sfax 2
63.77,67.94,9.65,7.25,18.12,19.85,25.84,21.69,3.52,55.58,44.42,م إبتدائية الحرية سوق السيارات - عيون المايل,عيون المايل,Sfax 2
75.22,78.15,3.73,10.33,20.1,18.59,18.82,18.15,4.33,52.48,47.52,م إبتدائية حي السرور - مركز شاكر,مركز شاكر,Sfax 2
76.33,79.2,9.67,9.4,18.45,20.61,20.64,18.4,4.31,51.2,48.8,م إبتدائية الإسعاد - مركز شاكر,مركز شاكر,Sfax 2
81.05,83.77,8.2,9.39,16.86,20.85,20.62,19.49,4.94,51.43,48.57,م إبتدائية التحرير طريق العين - مركز شاكر,مركز شاكر,Sfax 2
77.47,80.26,7.86,11.21,16.64,21.28,19.6,17.92,6.14,56.1,43.9,م إبتدائية حي الحبيب 1,حي الحبيب,Sfax 2
73.08,76.82,7.21,9.17,15.94,23.18,22.54,18.36,3.62,54.18,45.82,م إبتدائية حي الحبيب 2,حي الحبيب,Sfax 2
70.18,75.3,7.19,11.89,18.78,16.89,21.89,19.73,1.62,53.71,46.29,م إبتدائية النصر وادي الرمل - حي الحبيب,حي الحبيب,Sfax 2
77.41,80.46,9.19,10.03,17.72,21,22.65,18.52,4.81,51.25,48.75,م إبتدائية حي المسعدين - حي الحبيب,حي الحبيب,Sfax 2
74.41,77.03,5.26,7.83,16.84,22.5,21.73,18.71,4.37,50.04,49.96,م إبتدائية خليل بن احمد المحارزة - سكرة,سكرة,Sfax 2
81.59,83.02,8.02,10.02,18.31,21.28,20.98,18.1,4.5,55.68,44.32,م إبتدائية مركز دمق - العالية,العالية,Sfax 2
81.29,82.62,6.81,11.36,18.09,19.26,20.45,18.59,4.78,52.17,47.83,م إبتدائية سيدي الجيلاني - العالية,العالية,Sfax 2
70.78,74.44,7.47,9.44,17.73,20.28,21.75,19.01,3.63,52.83,47.17,م إبتدائية المراكشي 1 - وادي الرمل,وادي الرمل,Sfax 2
73.6,77.66,8.16,8.64,16,24.3,21.76,18.88,3.64,53.72,46.28,م إبتدائية المراكشي 2 - وادي الرمل,وادي الرمل,Sfax 2
79.07,81.43,6.77,8.75,16.4,21.86,21.29,20.55,6.38,52.77,47.23,م إبتدائية الهدى طريق المطار - الهدى,الهدى,Sfax 2
73.25,76.01,4.77,10.46,16.03,16.93,24.61,23.48,4.82,54.06,45.94,م إبتدائية حي النور - الهدى,الهدى,Sfax 2
78.78,82.61,3.69,9.23,19.76,21.23,18.94,19.51,5.71,51.76,48.24,م إبتدائية الاخلاص مركز دمق - الهدى,الهدى,Sfax 2
63.88,56.83,5.63,10.42,14.7,13.3,25.99,28.15,3.54,52.22,47.78,م إبتدائية حي البحري 2 - حي البحري,حي البحري,Sfax 2
74.79,77.28,3.9,11.25,19.52,14.39,23.15,23.51,4.46,56.49,43.51,م إبتدائية حي البحري 3 - حي البحري,حي البحري,Sfax 2
66.39,68.87,3.72,8.16,17.97,15.01,27.19,26.42,3.13,44.6,55.4,م إبتدائية حي البحري 4 - حي البحري,حي البحري,Sfax 2
67.2,69.6,2.13,10.04,19.44,19.41,20.18,21.17,3.43,66.83,33.17,م إبتدائية ساحة القصبة - المدينة,المدينة,Sfax 2
71.67,74.4,6.33,7.47,17.22,17.97,23.27,25.55,4.42,59.98,40.02,م إبتدائية 2مارس 34صفاقس - باب البحر,باب البحر,Sfax 2
76.45,78.96,4.11,6.64,16.89,21.74,24.54,20.32,6.26,55.72,44.28,م إبتدائية محمد بالي شارع الجزائر - الحي الخيري,الحي الخيري,Sfax 2
78.16,81.27,3.62,6.87,16.73,20.83,25.22,20.72,6.17,52.51,47.49,م إبتدائية أنطول فرانس - الحي الخيري,الحي الخيري,Sfax 2
74.95,79.03,3.46,10.3,16.94,21.63,21.07,18.38,4.78,50.37,49.63,م إبتدائية الهادي السعيدي - البساتين,البساتين,Sfax 2
77.83,79.53,6.91,8.27,16.09,21.52,24.08,19.63,4.5,52.85,47.15,م إبتدائية بغداد1 - البساتين,البساتين,Sfax 2
80.96,83.39,5.92,8.89,16.03,22.99,22.72,17.02,5.21,50.92,49.08,م إبتدائية جوهر - البساتين,البساتين,Sfax 2
74.77,78.67,7.14,8.13,17.49,20.69,22.24,20.88,4.28,49.95,50.05,م إبتدائية بغداد 2 - البساتين,البساتين,Sfax 2
71.07,73.77,6.3,8.78,18.36,19.87,23.85,21.74,0.84,56.36,43.64,م إبتدائية شكيب أرسلان - الربض,الربض,Sfax 2
72.49,74.89,6.56,9.35,18.57,19.53,21.37,18.05,5.33,53.38,46.62,م إبتدائية القومية نهج بنسعيد - الربض,الربض,Sfax 2
76.41,79.69,7.82,8.75,18.01,21.03,21.81,19.34,4.78,51.78,48.22,م إبتدائية ابن خلدون - 15 نوفمبر,15نوفمبر,Sfax 2
77.56,81.12,6.28,9.71,18.03,19.9,19.44,19.69,4.33,53.02,46.98,م إبتدائية شقرون صفاقس - 15 نوفمبر,15نوفمبر,Sfax 2
78.3,82.03,8.91,10.39,17.71,20.61,20.18,18.34,4.06,53.44,46.56,م إبتدائية عين شيخ روحه ,عين شيخ روحو,Sfax 2
70,53.55,8.7,7.05,15.85,23.2,21.56,19.72,3.33,50.77,49.23,م إبتدائية طريق السلطنية البستان - حي التعويضي,حي التعويضي,Sfax 2
86.01,88.89,9.29,10.87,16.47,20.38,19.15,16.71,7.77,52.3,47.7,م إبتدائية مركز الباشا ,مركز الباشا,Sfax 2
80.58,83.52,8.65,10.19,16.12,20.12,21.51,19.33,5.31,51.04,48.96,م إبتدائية سيدي عباس ,سيدي عباس,Sfax 2
81.97,85.51,7.43,10.8,18.8,17.49,19.16,19.67,5.88,51.54,48.46,م إبتدائية محمد الجمل العالية - سيدي عباس,سيدي عباس,Sfax 2
71.89,74.31,8.21,10.01,18.3,21.47,19.21,18.27,4,51.42,48.58,م إبتدائية الرحمة - محمد علي,محمد علي,Sfax 2
75.96,77.43,8.75,8.28,17.21,22.86,19.66,20.16,4.67,49.1,50.9,م إبتدائية 73شارع بوقطفة - محمد علي,محمد علي,Sfax 2
73.32,75.41,7.17,9.69,17.14,19.52,21.31,18.03,4.92,49.48,50.52,م إبتدائية نهج الجامع - محمد علي,محمد علي,Sfax 2
73.95,48.33,9.39,9.24,18.11,23.02,19.6,15.57,4.28,51.67,48.33,م إبتدائية شارع بنزرت - محمد علي,محمد علي,Sfax 2
70.32,72.34,10.17,9.14,18.46,21.78,22.71,19.9,3.75,58.15,41.85,م إبتدائية عين فلات - طينة,طينة,Sfax 2
63.25,69.79,4.25,8.66,16.1,21.12,23.06,21.2,3.32,59.29,40.71,م إبتدائية سيدي سالم - طينة,طينة,Sfax 2
71.67,72.83,6.55,7.5,20.02,18.76,24.13,23.67,3.59,53.63,46.37,م إبتدائية حي المعز - طينة,طينة,Sfax 2
66.86,71.24,2.33,4.73,18.31,20.68,24.53,24.42,5.46,55.91,44.09,م إبتدائية ابوالقاسم الشابي - طينة,طينة,Sfax 2
67,71.09,1.87,3.3,15.92,25.69,27.15,22.06,4.76,55.25,44.75,م إبتدائية حي طينة 2,طينة,Sfax 2
62.75,64.97,1.12,8.66,17.12,19.67,23.69,22.3,3.98,53.64,46.36,م إبتدائية ابن الجزار - سيدي عبيد,سيد عبيد,Sfax 2
58.38,63.03,4.6,8.61,19.64,20.47,21.68,21.17,3.32,52.9,47.1,م إبتدائية ابن سينا - سيدي عبيد,سيد عبيد,Sfax 2
70.49,74.81,5.1,8.41,18.6,22.22,23.6,18.6,4.2,59.14,40.86,م إبتدائية الحاجب ,الحاجب,Sfax 2
70.62,80.32,4.37,5.93,14.83,28.57,22.37,17.79,7.01,58.76,41.24,م إبتدائية 14 جانفي الحاجب ,الحاجب,Sfax 2
60.71,62.12,3.5,7.04,19.38,22.74,24.67,20.37,3.12,52.12,47.88,م إبتدائية ط.المحارزة كلم5 - الحاجب,الحاجب,Sfax 2
67.56,71.83,2.68,5.61,20.83,24.69,20.42,21.4,4.42,58.2,41.8,م إبتدائية حي الخضـراء - الحاجب,الحاجب,Sfax 2
73.42,80.3,2.62,7.43,18.87,20.26,23.58,20.12,4.75,56.71,43.29,م إبتدائية عقارب ,عقارب,Sfax 2
74.95,68.77,4.98,7.98,16.7,18.87,24.65,22.68,4.82,54.84,45.16,م إبتدائية 2مارس 34 عقارب ,عقارب,Sfax 2
73.62,83.49,4.29,9.03,15.37,19,22.64,21.91,4.57,54.1,45.9,م إبتدائية السوالم عقارب ,عقارب,Sfax 2
75.87,81.37,7.48,6.29,16.84,20.43,19.98,23.91,5.61,52.08,47.92,م إبتدائية عقارب الشرقية,عقارب,Sfax 2
80.32,86.07,6.96,6.74,17.25,22.37,21.47,21.56,6.47,54.09,45.91,م إبتدائية حي ابن ابراهيم - عقارب,عقارب,Sfax 2
61.71,40.52,4.13,6.68,14.34,20.3,26.8,22.44,4.1,68.92,31.08,م إبتدائية قرقور ,قرقور,Sfax 2
54.23,64.92,5.34,6.65,14.52,23.39,25.61,19.76,4.03,71.77,28.23,م إبتدائية قرقور الشمالية,قرقور,Sfax 2
57.75,77.18,6.05,7.89,13.52,21.41,25.07,22.82,4.23,61.97,38.03,م إبتدائية قرقور الشرقية,قرقور,Sfax 2
59.21,70.18,5.07,10.53,14.91,14.91,23.68,20.18,3.95,76.75,23.25,م إبتدائية قرقور الغربية,قرقور,Sfax 2
58.6,64.19,11.84,6.51,6.51,19.54,33.95,24.19,2.33,61.4,38.6,م إبتدائية 14 جانفي قرقور ,قرقور,Sfax 2
64.37,69.54,6.98,10.35,20.98,16.38,20.12,18.97,1.72,67.82,32.18,م إبتدائية الجواودة بولذياب ,بولذياب,Sfax 2
78.31,88.89,11.49,7.41,15.34,21.16,26.98,13.76,4.76,66.67,33.33,م إبتدائية المصادقة - بولذياب,بولذياب,Sfax 2
64.78,78.74,10.58,13.16,15.79,20.04,22.88,18.62,3.44,59.72,40.28,م إبتدائية أولاد المبروك - بولذياب,بولذياب,Sfax 2
65.75,0,6.07,13.3,16.97,19.27,23.4,13.3,3.21,61.19,38.81,م إبتدائية أولاد الحاج السعد - بولذياب,بولذياب,Sfax 2
72.96,0,10.55,7.78,16.3,18.52,29.63,19.63,1.85,58.52,41.48,م إبتدائية الفتح - بولذياب,بولذياب,Sfax 2
62.62,60.75,6.3,16.82,7.48,14.95,18.69,14.02,0.94,54.21,45.79,م إبتدائية العطيات - المحروقة,المحروقة,Sfax 2
68.88,79.08,27.1,10.97,19.64,18.88,18.62,12.25,3.06,56.63,43.37,م إبتدائية المحروقة,المحروقة,Sfax 2
65.27,81.4,16.58,7.91,15.81,21.09,24.03,19.07,4.5,57.52,42.48,م إبتدائية المراعنية - المحروقة,المحروقة,Sfax 2
74.32,80.16,7.6,10.51,24.13,22.18,16.73,17.9,2.34,60.31,39.69,م إبتدائية التراكة - التربة,التربة,Sfax 2
65.97,72.03,6.23,8.16,12.82,21.45,22.38,20.75,8.39,59.91,40.09,م إبتدائية العطاطشة - التربة,التربة,Sfax 2
66.67,78.95,6.06,13.45,12.87,12.28,24.56,22.81,4.68,60.82,39.18,م إبتدائية السواعد - التربة,التربة,Sfax 2
69.38,80.15,9.36,6.77,14.31,21.08,27.39,18.15,4.92,57.54,42.46,م إبتدائية الوادي الكبير - التربة,التربة,Sfax 2
76.31,85.13,7.38,8.17,15.85,20.92,20.43,19.94,5.39,50.82,49.18,م إبتدائية التراكة 2 - التربة,التربة,Sfax 2
64.22,72.97,9.31,8.75,15.94,19.69,22.81,23.75,2.66,59.38,40.63,م إبتدائية الجواودة بن سهلون,بن سهلون,Sfax 2
50.4,69.07,6.41,7.2,15.73,20,27.2,21.33,2.13,54.93,45.07,م إبتدائية الفلاق - بن سهلون,بن سهلون,Sfax 2
68.37,78.58,6.4,10.54,14.5,19.28,24.05,18.78,1.98,59.8,40.2,م إبتدائية زلبانة,زلبانة,Sfax 2
76.57,84.16,10.87,9.3,17.74,20.11,22.3,20.68,4.65,58.92,41.08,م إبتدائية مركز الصغار,الصغار,Sfax 2
69.97,68.74,5.22,7.75,15.51,18.22,20.43,25.11,5.42,48.49,51.51,م إبتدائية الواحة الحامة - المنطقة الشمالية,المنطقة الشمالية,Gabes
67.13,68.96,7.57,7.8,17.13,19.11,21.25,21.1,7.49,49.85,50.15,م إبتدائية الصماريـــة - المنطقة الشمالية,المنطقة الشمالية,Gabes
68.28,66.93,6.12,8.61,14.87,18.77,22.72,21.66,4.9,46.8,53.2,م إبتدائية القصر الحامة - القصر,القصر,Gabes
68.3,66.67,8.46,7.03,13.68,20.08,24.47,22.21,7.53,48.87,51.13,م إبتدائية محمد علي الحامة - القصر,القصر,Gabes
66.93,67.44,5.02,6.15,13.53,20.22,22.94,23.63,6.8,54.75,45.25,م إبتدائية ساحة الدغباجي الحامة - المنطقة الشرقية (1),المنطقة الشرقية (1),Gabes
65.74,66.18,6.73,4.81,14.14,13.12,24.49,31.92,5.39,42.13,57.87,م إبتدائية 14 جانفي الحامة - المنطقة الشرقية (1),المنطقة الشرقية (1),Gabes
69.36,68.1,6.12,9.36,13.54,17.28,23.88,23.02,3.43,45.29,54.71,م إبتدائية الدبدابة الحامة - المنطقة الشرقية (2),المنطقة الشرقية (2),Gabes
70.49,69.67,9.5,9.11,14.53,18.28,24.34,22.2,4.56,46.05,53.95,م إبتدائية 2مارس 34 حي الرجراج الحامة - المنطقة الشرقية (2),المنطقة الشرقية (2),Gabes
67.8,67.53,6.98,7.4,13.39,17.65,25.76,23.28,5.48,43.36,56.64,م إبتدائية الإمام سحنون - المنطقة الشرقية (2),المنطقة الشرقية (2),Gabes
64.98,65.55,7.05,7.27,14.74,19.62,21.23,24.68,5,45.45,54.55,م إبتدائية وادي النور الحامة - المنطقة الشرقية (2),المنطقة الشرقية (2),Gabes
37.5,43.75,7.47,12.5,18.75,31.25,25,0,0,62.5,37.5,م إبتدائية وادي السوينية - فرحات حشاد,فرحات حشاد,Gabes
24.32,18.92,0,8.11,5.41,32.43,24.32,8.11,2.7,56.76,43.24,م إبتدائية سيح عمارة - فرحات حشاد,فرحات حشاد,Gabes
56.93,62.22,18.92,8.06,11.34,19.4,24.94,21.91,4.53,57.68,42.32,م إبتدائية شانشو ,شانشو,Gabes
69.64,64.07,9.82,7.79,11.29,20.21,21.35,24.5,4.03,47.07,52.93,م إبتدائية بن غيلوف - البحاير,البحاير,Gabes
55.07,68.12,10.85,13.04,13.04,18.84,14.49,10.15,8.7,47.83,52.17,م إبتدائية قليب الدخان - البحاير,البحاير,Gabes
56.91,54.77,21.74,8.27,13.81,16.63,21.69,25,5.93,41.05,58.95,م إبتدائية بشيمة 1 - بشيمة البرج,بشيمة البرج,Gabes
58.2,58.25,8.66,9.03,11.97,18.88,21.35,23.62,5.62,46.8,53.2,م إبتدائية بشيمة القلب ,بشيمة القلب,Gabes
62.36,63.69,9.54,7.14,12.48,16.62,23.57,25.97,6.08,46.2,53.8,م إبتدائية بوعطوش الحامة ,بوعطوش,Gabes
59.15,59.76,8.15,12.2,15.24,14.02,24.39,19.51,1.83,59.76,40.24,م إبتدائية الشارب - بوعطوش,بوعطوش,Gabes
58.68,69.1,12.8,9.03,16.32,16.67,18.75,24.65,4.86,50.69,49.31,م إبتدائية أولاد سعيد - بوعطوش,بوعطوش,Gabes
66.15,61.97,9.72,7.9,13.17,17.18,24.34,22.91,5.44,48,52,م إبتدائية الصمباط - الحبيب ثامر,الحبيب ثامر,Gabes
65.58,64.78,9.05,6.31,15.08,19.12,21.05,24.62,5.68,46.83,53.17,م إبتدائية الحامة الغربية - الحبيب ثامر,الحبيب ثامر,Gabes
69.27,66.61,8.14,7.16,13.44,19.95,23.25,23.49,5.55,40.47,59.53,م إبتدائية العهد الجديد الصمباط - الحبيب ثامر,الحبيب ثامر,Gabes
64.08,71.36,7.16,7.28,14.32,16.67,25.35,26.29,4.23,52.11,47.89,م إبتدائية العوينات - المطوية الشمالية,المطوية الشمالية,Gabes
78.24,80.04,5.87,7.66,18.56,22.28,19.78,19.78,6.21,52.69,47.31,م إبتدائية شارع بورقيبة المطوية - المطورية الجنوبية,المطوية الجنوبية,Gabes
77.99,79.44,5.73,7.83,18.96,19.46,18.91,20.01,7.23,51.72,48.28,م إبتدائية الشبان 1 المطوية - المطورية الجنوبية,المطوية الجنوبية,Gabes
76.08,76.72,7.6,7.12,18.12,19.63,19.74,22.98,7.12,50.32,49.68,م إبتدائية الشبان 2 المطوية - المطورية الجنوبية,المطوية الجنوبية,Gabes
77.7,79.31,5.29,8.68,18.45,18.97,20.48,20.74,4.73,48.13,51.87,م إبتدائية سيدي عبد الرحمان وذرف - وذرف الشمالية,وذرف الشمالية,Gabes
78.97,81.71,7.95,9.29,20.66,19.56,20.21,17.09,4.94,49.32,50.68,م إبتدائية 2مارس 34 وذرف - وذرف الشمالية,وذرف الشمالية,Gabes
73.97,77.27,8.25,8.34,18.51,21.12,20.73,19.9,4.74,49.46,50.54,م إبتدائية شارع بورقيبة وذرف - وذرف الجنوبية,وذرف الجنوبية,Gabes
62.45,69.55,6.65,8.07,12.77,17.59,26.15,23.62,5.18,50.42,49.58,م إبتدائية العكاريت قابس ,العكاريت,Gabes
72.11,83.67,6.63,7.17,12.15,16.93,23.31,24.9,6.77,48.01,51.99,م إبتدائية العمارات - العكاريت,العكاريت,Gabes
49.42,56.35,8.76,8.08,11.54,15.39,27.69,23.65,6.35,59.42,40.58,م إبتدائية الهيشة,الهيشة,Gabes
51.46,63.74,7.31,8.77,11.7,19.88,25.15,21.64,4.68,57.31,42.69,م إبتدائية الغرائرة - الهيشة,الهيشة,Gabes
65.47,73.02,8.19,7.03,14.41,20.9,22.34,23.24,3.6,64.93,35.07,م إبتدائية الميدة,الميدة,Gabes
73.41,74.37,8.47,7.9,13.49,21.39,23.51,21.2,5.59,59.73,40.27,م إبتدائية الطلحة - الميدة,الميدة,Gabes
62.21,63.97,6.94,8.36,13.97,18.33,22.85,25.49,4.93,56.45,43.55,م إبتدائية غنوش الشرقية ,غنوش الشرقية,Gabes
61.44,64.67,6.07,7.11,13.44,17.3,25.03,27.21,3.86,58.31,41.69,م إبتدائية غنوش الغربية - غنوش الشرقية,غنوش الشرقية,Gabes
61.74,67.7,6.05,7.56,12.49,20.96,23.48,26,5.04,54.75,45.25,م إبتدائية طارق ابن زياد غنوش - غنوش الشرقية,غنوش الشرقية,Gabes
64.11,67.35,4.47,8.43,12.59,18.84,24.85,24.88,3.55,55.49,44.51,م إبتدائية غنوش الشمالية - غنوش الغربية,غنوش الغربية,Gabes
64.31,68.77,6.85,7.63,12.93,16.47,24.37,27.44,5.67,54.28,45.72,م إبتدائية الحي الشعبي غنوش التحرير - غنوش الغربية,غنوش الغربية,Gabes
61.86,66.88,5.49,7.42,10.94,23.4,23.77,26.29,3.4,54.33,45.67,م إبتدائية غنوش الجديدة - غنوش الغربية,غنوش الغربية,Gabes
61.45,65.74,4.78,5.91,12.38,20.18,25.03,27.43,5.74,55.04,44.96,م إبتدائية غنوش الشاطئ - غنوش الشمالية,غنوش الشمالية,Gabes
68.85,66.45,3.34,9.51,17.77,20.35,21.79,19.48,3.45,50.46,49.54,م إبتدائية تبلبو,تبلبو,Gabes
65.4,66.21,7.65,8.45,15.53,18.53,20.44,23.71,5.45,49.32,50.68,م إبتدائية 14 جانفي تبلبو,تبلبو,Gabes
74.4,75.7,7.9,8.78,19.06,21.21,20.24,20.81,4.84,47.95,52.05,م إبتدائية مطرش - تبلبو,تبلبو,Gabes
74.32,73.02,5.08,8.69,18.07,19.25,22.49,23.03,4.73,48.14,51.86,م إبتدائية المنارة تبلبو,تبلبو,Gabes
68.79,71.34,3.73,9.62,16.67,26.92,20.51,12.18,3.85,50.96,49.04,م إبتدائية التمولة - تبلبو,تبلبو,Gabes
71.71,71.28,10.26,8.85,16.14,20.74,23.66,19.09,4.47,50.25,49.75,م إبتدائية سيدي بولبابة قابس,سيدي بولبابة,Gabes
68.91,68.18,7.05,8.58,16.28,20.82,26.69,16.5,3.08,48.39,51.61,م إبتدائية الشماسة - سيدي بولبابة,سيدي بولبابة,Gabes
